"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000143869",3.60309166042165,-5.34266685341947,3.64030867680669,0.00113338443821747,0.0204930927187333,"ENSG00000143869","GDF7"
"ENSG00000230707",-2.50547797259971,-0.520619245826909,-3.63763389553078,0.00113542134167996,0.0205040704342745,"ENSG00000230707",NA
"ENSG00000159216",2.54639841038235,-0.0794928478519201,3.63753080282348,0.00113569938687261,0.0205040704342745,"ENSG00000159216","RUNX1"
"ENSG00000137474",-1.61360013637988,2.61687350800245,-3.63598054841545,0.00113921310514412,0.0205520549066271,"ENSG00000137474","MYO7A"
"ENSG00000077800",-4.25184173770418,-3.08701431766538,-3.63912737233975,0.00114425810037582,0.0206275717013695,"ENSG00000077800","FKBP6"
"ENSG00000030419",1.82305636462222,1.38963564562266,3.63321477645211,0.00114583675050813,0.0206405341734443,"ENSG00000030419","IKZF2"
"ENSG00000169836",1.33486439538129,3.28893536119586,3.62464816944229,0.00116659559864667,0.0209987207756401,"ENSG00000169836","TACR3"
"ENSG00000164647",-1.84040932989714,0.913803359503859,-3.62390201524957,0.00116842245040644,0.0210158500967487,"ENSG00000164647","STEAP1"
"ENSG00000151224",-1.71718329123887,2.73760481855011,-3.62321391651774,0.00117010807862075,0.0210304155567675,"ENSG00000151224","MAT1A"
"ENSG00000169122",1.7063588318431,3.15523142529636,3.61781317082587,0.00118342912253633,0.0212539267691416,"ENSG00000169122","FAM110B"
"ENSG00000213937",2.59239074696828,-1.11967077745439,3.61660983325385,0.00118665988797609,0.0212960218461001,"ENSG00000213937","CLDN9"
"ENSG00000133116",3.26025401750846,-3.09300679391317,3.61698222230594,0.00118775643071888,0.0212997814894859,"ENSG00000133116","KL"
"ENSG00000165140",-1.86578508696701,1.09441098465911,-3.61335135770276,0.00119454999775182,0.0214056227955348,"ENSG00000165140","FBP1"
"ENSG00000125798",-2.70708678135837,-1.35148257326917,-3.61217817881335,0.0011978905752265,0.0214494768772101,"ENSG00000125798","FOXA2"
"ENSG00000197614",2.23365133003189,-1.38646438388025,3.60846231772144,0.00120688774556555,0.0215831013464048,"ENSG00000197614","MFAP5"
"ENSG00000284797",-5.01594568005665,-3.35305297077052,-3.62030750780472,0.00120715080410718,0.0215831013464048,"ENSG00000284797",NA
"ENSG00000229637",3.45656891275397,-5.74460340378611,3.60803476831479,0.00121160441573287,0.0216437381351037,"ENSG00000229637","PRAC2"
"ENSG00000184731",-2.24896790199724,2.06749566517037,-3.6063115291552,0.00121234498549535,0.0216437381351037,"ENSG00000184731","FAM110C"
"ENSG00000140968",-3.22719862841564,-0.869892243421631,-3.60654248013245,0.00121387696225656,0.0216475879727365,"ENSG00000140968","IRF8"
"ENSG00000004399",1.29833279003708,6.63413960424001,3.60550269817419,0.00121436369312328,0.0216475879727365,"ENSG00000004399","PLXND1"
"ENSG00000205592",-3.64239671038243,-0.781343212935627,-3.60470748865937,0.00122177586631079,0.0217494472501514,"ENSG00000205592","MUC19"
"ENSG00000145358",-1.6576011159358,1.2725801223005,-3.60255544899927,0.00122188923623414,0.0217494472501514,"ENSG00000145358","DDIT4L"
"ENSG00000100341",-1.66335394927243,2.68001667614374,-3.60176028538858,0.00122392759292666,0.0217695921195222,"ENSG00000100341","PNPLA5"
"ENSG00000258728",6.946264854569,-3.6260796303891,3.63741449477527,0.00122675379927429,0.0218037100134525,"ENSG00000258728",NA
"ENSG00000089225",3.86564190462783,-4.55107435995047,3.59917148002298,0.00123868541348226,0.0219994927134141,"ENSG00000089225","TBX5"
"ENSG00000146477",2.09661192107655,-0.187617494440649,3.59554528606706,0.00123999009444994,0.0220063873968455,"ENSG00000146477","SLC22A3"
"ENSG00000124721",4.94384157575137,-3.93280807543769,3.60055452428672,0.00125673290011091,0.0222870534693229,"ENSG00000124721","DNAH8"
"ENSG00000168243",-1.355569284211,5.16501013114584,-3.58311553252283,0.00127271028015477,0.0225464745322757,"ENSG00000168243","GNG4"
"ENSG00000269001",1.86396291316511,1.65207577383733,3.58291787251637,0.00127323919147784,0.0225464745322757,"ENSG00000269001",NA
"ENSG00000077092",4.15849032596462,-4.00559259226133,3.58090782092915,0.00129185079253752,0.0228591902950708,"ENSG00000077092","RARB"
"ENSG00000004139",-1.82639065708991,3.09674765465503,-3.5750709466158,0.00129435597117367,0.0228866535933889,"ENSG00000004139","SARM1"
"ENSG00000231645",4.18930064635678,-3.43691334294815,3.57625273597501,0.00130514757335161,0.0230604882496827,"ENSG00000231645","KRT17P6"
"ENSG00000073756",2.40962692761884,-0.884375774611054,3.56509341684142,0.00132183082432826,0.023338089524831,"ENSG00000073756","PTGS2"
"ENSG00000184588",-1.85345173018156,2.63780195291334,-3.56203852609127,0.00133020583800079,0.0234687013828619,"ENSG00000184588","PDE4B"
"ENSG00000163377",-2.4353933966226,1.24068044762377,-3.55016370576903,0.00136387669801584,0.0240450861033454,"ENSG00000163377","TAFA4"
"ENSG00000188760",-1.64747755496386,2.95153782464891,-3.54780381442845,0.00137049699015551,0.0241440746350801,"ENSG00000188760","TMEM198"
"ENSG00000174944",2.92050696444182,-6.90122906877563,3.54740159971526,0.00137274158498335,0.0241658877849121,"ENSG00000174944","P2RY14"
"ENSG00000230246",-4.40812408860268,-2.77090600980992,-3.55333506774308,0.00137442700407553,0.0241778323969683,"ENSG00000230246","SPATA31C1"
"ENSG00000099834",4.00984181730266,-5.4178272883833,3.54892586541544,0.00137912676594154,0.0242427466352768,"ENSG00000099834","CDHR5"
"ENSG00000172061",-3.00631198242726,-1.52690211891076,-3.54461837466713,0.00138111909381431,0.024260008544747,"ENSG00000172061","LRRC15"
"ENSG00000167617",-5.91004210387699,-1.83568114799883,-3.56303646672552,0.00139430726916823,0.0244737618035582,"ENSG00000167617","CDC42EP5"
"ENSG00000143772",1.40346524386715,3.6795535038895,3.53537059774286,0.00140668724649087,0.0246730271459012,"ENSG00000143772","ITPKB"
"ENSG00000117971",-2.17580770132089,1.11403725394198,-3.53357524221434,0.00141202191820665,0.0247485184671373,"ENSG00000117971","CHRNB4"
"ENSG00000157483",-1.54634271596927,5.34929382859643,-3.52970069211303,0.00142350671369799,0.0249316143029293,"ENSG00000157483","MYO1E"
"ENSG00000139515",4.15511639139797,-6.18669988770268,3.53388491880221,0.00142631402808726,0.0249625746664952,"ENSG00000139515","PDX1"
"ENSG00000188153",1.60867219030283,5.64645949109916,3.52758579248055,0.00142983180818299,0.025005915060517,"ENSG00000188153","COL4A5"
"ENSG00000196503",-2.49728022816165,-1.30755045076854,-3.52542326938639,0.0014365433430419,0.0251050063705401,"ENSG00000196503","ARL9"
"ENSG00000164849",-2.51241632554039,-0.768081896683754,-3.5207994964652,0.00145055343311884,0.0253314102080361,"ENSG00000164849","GPR146"
"ENSG00000253540",2.42536850916426,-1.12083462799004,3.51795409163976,0.00145914722066846,0.0254629673420721,"ENSG00000253540","FAM86HP"
"ENSG00000278195",-3.93467785960908,-1.93135769820351,-3.51559270497661,0.00147798769571486,0.0257730141971716,"ENSG00000278195","SSTR3"
"ENSG00000109272",-4.25406117886421,-3.97034513141322,-3.51672569264316,0.00148104579121811,0.0258075990847093,"ENSG00000109272","PF4V1"
"ENSG00000173391",4.57817921016767,-4.65402141563839,3.51288787232344,0.00150153655086349,0.0261456821314968,"ENSG00000173391","OLR1"
"ENSG00000101349",-2.24299150327881,-0.751846976446157,-3.50192436231,0.00150890676846708,0.0262549777713273,"ENSG00000101349","PAK5"
"ENSG00000105519",1.85559537370133,0.721409783611211,3.50054982532996,0.00151320746012223,0.0263107440495691,"ENSG00000105519","CAPS"
"ENSG00000184838",2.25859221110137,-0.28984517330119,3.49913778218453,0.00151775244192439,0.0263443990170105,"ENSG00000184838","PRR16"
"ENSG00000107331",-1.53559041108081,5.26038848708417,-3.49896716272614,0.00151823400417159,0.0263443990170105,"ENSG00000107331","ABCA2"
"ENSG00000240849",1.24627860616936,5.94286284408812,3.49890417508626,0.00151843445941789,0.0263443990170105,"ENSG00000240849","PEDS1"
"ENSG00000168497",-3.4921609310523,-5.41007349332703,-3.5001359062577,0.00152014653752796,0.0263550604036977,"ENSG00000168497","CAVIN2"
"ENSG00000152595",3.76655222097768,-5.63060536219939,3.49604142033436,0.00153710527174966,0.0266298497729097,"ENSG00000152595","MEPE"
"ENSG00000223773",1.36053007802411,3.44107112835116,3.48798037752972,0.00155360355739044,0.0268883070857171,"ENSG00000223773","CD99P1"
"ENSG00000160712",-2.36961101374216,1.81020678180999,-3.48781642253129,0.0015542632948099,0.0268883070857171,"ENSG00000160712","IL6R"
"ENSG00000071909",2.24700690359523,0.0573741967934826,3.47376732350236,0.00160064464105357,0.0276678022937043,"ENSG00000071909","MYO3B"
"ENSG00000130711",-3.41406539615818,-4.98691292250267,-3.4750033593325,0.0016016260698088,0.0276678022937043,"ENSG00000130711","PRDM12"
"ENSG00000226981",3.12047139316431,-3.59485653052181,3.46994253245566,0.00161604728251392,0.0278968564685292,"ENSG00000226981","ABHD17AP6"
"ENSG00000169252",-2.37424079872962,-0.919300498642039,-3.4611851179238,0.00164349368009954,0.0283502659817171,"ENSG00000169252","ADRB2"
"ENSG00000118523",-1.31803882935028,5.23379774602151,-3.45590164747744,0.00166164834083882,0.0286428571143012,"ENSG00000118523","CCN2"
"ENSG00000242575",3.73724747598035,-5.27851831131555,3.45840177439813,0.00166319904260004,0.0286490210982153,"ENSG00000242575","TUBAP13"
"ENSG00000282894",3.7466660209155,-6.43847835037516,3.45742010094638,0.00166680344313961,0.0286905263632031,"ENSG00000282894","DUX4L33"
"ENSG00000167767",3.03116933529656,-3.26409343032092,3.45169597694256,0.00167849561529725,0.0288710864717174,"ENSG00000167767","KRT80"
"ENSG00000104059",-2.46223779837191,2.0264304987726,-3.45044408443775,0.0016809999690748,0.0288934654670179,"ENSG00000104059","FAM189A1"
"ENSG00000136244",4.02494756043047,-2.39711357772729,3.45369383088951,0.0016856976450316,0.0289534848730321,"ENSG00000136244","IL6"
"ENSG00000153208",1.35415134988783,3.66593904312582,3.44738745759138,0.00169156239197178,0.0290334497183892,"ENSG00000153208","MERTK"
"ENSG00000124875",-2.11908319330956,1.00059130784619,-3.44195806005371,0.00171094626540647,0.0293451726606716,"ENSG00000124875","CXCL6"
"ENSG00000170412",1.53057186445746,3.80397492693097,3.43886757083064,0.00172203368760604,0.0295142561790124,"ENSG00000170412","GPRC5C"
"ENSG00000213578",-3.62098377753025,-2.20276198936848,-3.44090763261608,0.0017234838699255,0.0295180418578111,"ENSG00000213578","CPLX3"
"ENSG00000285635",5.41457872725533,-5.44429841424262,3.45028687206765,0.00174832428778639,0.0299221402696556,"ENSG00000285635",NA
"ENSG00000229256",4.12745124010886,-4.41032634238091,3.43219813940575,0.00176643609012543,0.0302001138550743,"ENSG00000229256","ST13P13"
"ENSG00000135046",2.42204660673033,0.581307093940344,3.42660036569869,0.00176708145787021,0.0302001138550743,"ENSG00000135046","ANXA1"
"ENSG00000168702",3.46266437904455,-2.19343394090803,3.42115522360833,0.00179402079825567,0.030638710816298,"ENSG00000168702","LRP1B"
"ENSG00000283765",-6.13681824908063,-1.39433605322315,-3.44060760152406,0.00182278288082353,0.0311077914245448,"ENSG00000283765",NA
"ENSG00000143178",2.00954155886332,0.169680445787123,3.41114050700958,0.00182504800295063,0.0311243271639563,"ENSG00000143178","TBX19"
"ENSG00000141622",-1.5973203332286,2.82102947108986,-3.41040194808368,0.00182786116744999,0.0311501791006452,"ENSG00000141622","RNF165"
"ENSG00000198482",1.83870398395134,3.04795014026088,3.40553264590787,0.00184660384590946,0.0314472706014027,"ENSG00000198482","ZNF808"
"ENSG00000123700",-2.6158569492015,-1.95358746928253,-3.40174441418639,0.00186189905215162,0.0316852728846667,"ENSG00000123700","KCNJ2"
"ENSG00000168490",-1.49280464691271,3.03551797222672,-3.39677798554044,0.0018807779545185,0.0319838811925625,"ENSG00000168490","PHYHIP"
"ENSG00000184232",1.71215768859683,0.882349437731349,3.39357366059759,0.00189344409193694,0.0321764894094762,"ENSG00000184232","OAF"
"ENSG00000177459",-2.78624296466044,-0.128465703803573,-3.39324077169091,0.0018959477774364,0.0321962503760982,"ENSG00000177459","ERICH5"
"ENSG00000179833",1.37246555727073,3.84229600741037,3.39253234047523,0.00189757791760594,0.0322011596873172,"ENSG00000179833","SERTAD2"
"ENSG00000237624",-2.42901843854991,0.490442892654628,-3.38927876658456,0.00191080569388665,0.0323673085000929,"ENSG00000237624","OXCT2P1"
"ENSG00000182601",1.47120494381377,2.90641903271783,3.38911502968361,0.00191120854789831,0.0323673085000929,"ENSG00000182601","HS3ST4"
"ENSG00000184709",-3.5704512852022,-2.46545005141951,-3.39142079780889,0.00191141277082841,0.0323673085000929,"ENSG00000184709","LRRC26"
"ENSG00000206120",1.86666539953929,0.474905801911432,3.38483499167273,0.00192842112914592,0.0326323101853784,"ENSG00000206120","EGFEM1P"
"ENSG00000188015",3.71186574805657,-4.10183235592085,3.38455487095162,0.00194200459122721,0.0328390241158787,"ENSG00000188015","S100A3"
"ENSG00000142920",2.78659909533649,-0.188403627498604,3.37584289856782,0.00196633885770584,0.0332271137587844,"ENSG00000142920","AZIN2"
"ENSG00000132170",2.51516991477653,-0.650608318813751,3.3709141403536,0.0019858800605632,0.0335337215290039,"ENSG00000132170","PPARG"
"ENSG00000130222",-1.95626980870384,1.58574877877492,-3.36124465255007,0.00202608159940617,0.0341885252037533,"ENSG00000130222","GADD45G"
"ENSG00000110680",3.05122215161395,-1.63873304616209,3.35251597211601,0.00206664165774244,0.0348484546950221,"ENSG00000110680","CALCA"
"ENSG00000183773",1.86359271344884,0.532521226486333,3.34911520532267,0.00207818406798889,0.0350023702795323,"ENSG00000183773","AIFM3"
"ENSG00000198732",-3.07628176398609,-0.1263471045066,-3.34979749872228,0.00207868482502969,0.0350023702795323,"ENSG00000198732","SMOC1"
"ENSG00000144655",1.34641490379886,3.72708850406356,3.34856488851803,0.0020805757863446,0.0350096606739359,"ENSG00000144655","CSRNP1"
"ENSG00000183036",-2.03977819807682,-0.932676663481236,-3.34528249945354,0.00209494265145952,0.0352267247526932,"ENSG00000183036","PCP4"
"ENSG00000131378",-1.87092817527419,1.37105947757552,-3.34481628601999,0.00209697039699631,0.0352361463769596,"ENSG00000131378","RFTN1"
"ENSG00000171456",1.29090224413742,5.66433331331778,3.34429108321572,0.00209927286071268,0.0352438702126777,"ENSG00000171456","ASXL1"
"ENSG00000161940",1.52304490706031,3.66594050408593,3.34404248246758,0.00210036557864159,0.0352438702126777,"ENSG00000161940","BCL6B"
"ENSG00000164778",2.41359828933957,-6.98311893628157,3.33832439543882,0.00212593807365671,0.0356480621680481,"ENSG00000164778","EN2"
"ENSG00000124557",-2.35466265188043,-1.76408742858326,-3.3326508583254,0.0021512558205923,0.0360474213287246,"ENSG00000124557","BTN1A1"
"ENSG00000256553",2.41342151487595,-6.98310931881755,3.32835208326097,0.00217077954600975,0.0363492039461549,"ENSG00000256553","TRAV1-2"
"ENSG00000184672",4.73108089898398,-3.06352140998001,3.33828615993369,0.00217921570146222,0.0364650365320633,"ENSG00000184672","RALYL"
"ENSG00000184302",-3.85858994985507,-5.92774193710718,-3.31834090546674,0.00223611006802283,0.037390999271145,"ENSG00000184302","SIX6"
"ENSG00000160307",-3.91679182577064,-1.94463112393598,-3.31544698463072,0.00225160313359826,0.0376238653054708,"ENSG00000160307","S100B"
"ENSG00000149926",-1.30800179061453,4.36769210036688,-3.30627365813039,0.00227310564006013,0.0379567542622558,"ENSG00000149926","TLCD3B"
"ENSG00000175662",1.53329411967536,2.99028335276764,3.30471023392677,0.00228055222205943,0.0380546351327943,"ENSG00000175662","TOM1L2"
"ENSG00000165124",2.28132847125557,0.604427924075867,3.29984396438138,0.00230403894167749,0.0384198493524722,"ENSG00000165124","SVEP1"
"ENSG00000125731",-1.33937408365925,3.89814753431308,-3.2969126602046,0.00231805458334649,0.0386267360550423,"ENSG00000125731","SH2D3A"
"ENSG00000215284",2.290240822963,-7.00384186163522,3.28207821015546,0.0023912706344827,0.0398191334779464,"ENSG00000215284","CHMP5P1"
"ENSG00000198944",2.69706319798789,-2.06002463373684,3.27790704155872,0.00241333470466494,0.0401424936021377,"ENSG00000198944","SOWAHA"
"ENSG00000198535",4.05057291696342,-3.87859909561647,3.28332598955756,0.00241403301522101,0.0401424936021377,"ENSG00000198535","C2CD4A"
"ENSG00000177875",-1.96684408268318,-0.345530746154066,-3.27298007190335,0.00243703260181014,0.0404969043838512,"ENSG00000177875","CCDC184"
"ENSG00000239620",-3.51603752709136,-3.1201091068564,-3.2707446032799,0.00246112559512956,0.0408689818743091,"ENSG00000239620","PRR20G"
"ENSG00000104611",1.33291656317776,3.91475949499066,3.26448095058961,0.00248070356675323,0.041165621316433,"ENSG00000104611","SH2D4A"
"ENSG00000137393",-2.03038929573699,1.29662008092985,-3.25632564504663,0.0025233802266128,0.041844893647394,"ENSG00000137393","RNF144B"
"ENSG00000148344",-1.5088373181015,1.91233657769318,-3.25053534332765,0.00255407093076944,0.0423246039956078,"ENSG00000148344","PTGES"
"ENSG00000150281",1.76147323487072,0.481163938870168,3.24964766969971,0.0025588145892001,0.0423739695971537,"ENSG00000150281","CTF1"
"ENSG00000138172",1.49437602558569,2.54110962506344,3.24747615972886,0.00257045018449006,0.0425159387499197,"ENSG00000138172","CALHM2"
"ENSG00000187135",-3.04162421654901,-1.99654728670731,-3.24804221987111,0.00257192991088235,0.0425159387499197,"ENSG00000187135","VSTM2B"
"ENSG00000139155",-4.31872359037039,-4.68234867329209,-3.25545093380877,0.00257269944209701,0.0425159387499197,"ENSG00000139155","SLCO1C1"
"ENSG00000184557",1.21048924382301,4.80645197924473,3.24651057938923,0.00257564155973613,0.0425352855105805,"ENSG00000184557","SOCS3"
"ENSG00000174343",-2.29918900777477,0.465991296957505,-3.24464427466872,0.00258591843234124,0.0426756518195036,"ENSG00000174343","CHRNA9"
"ENSG00000215544",3.26379489344559,-6.51072831005669,3.24469307895703,0.00259353690920724,0.0427463395247525,"ENSG00000215544","BCRP7"
"ENSG00000136010",-1.9020923340581,2.84141884378447,-3.24315689643045,0.00259376214757473,0.0427463395247525,"ENSG00000136010","ALDH1L2"
"ENSG00000116833",-2.10761935644582,1.29610955939667,-3.24139692935763,0.00260336651859331,0.0428751967383146,"ENSG00000116833","NR5A2"
"ENSG00000102452",-2.77389814910114,-1.27945069256556,-3.24068098287901,0.00260918434239623,0.0429415588962428,"ENSG00000102452","NALCN"
"ENSG00000108379",9.09582778611378,-1.0038912629144,3.31842724870569,0.0026151696656872,0.0430105849400554,"ENSG00000108379","WNT3"
